조사번호	조사지역	주구분	조사일자	시간대	X좌표	Y좌표	행정구역명	날씨	남자10대	남자20대	남자30대	남자40대	남자50대	여자10대	여자20대	여자30대	여자40대	여자50대
8009	행복한 떡집 앞(B지역)	주중	2010-09-29	12시~13시까지	282475	534672	인천광역시 연수구 동춘2동	맑음	6	16	4	12	24	14	12	36	42	50
8009	행복한 떡집 앞(B지역)	주중	2010-09-29	19시~20시까지	282475	534672	인천광역시 연수구 동춘2동	맑음	106	14	10	18	20	44	26	58	66	18
8009	행복한 떡집 앞(B지역)	주말	2010-09-18	12시~13시까지	282475	534672	인천광역시 연수구 동춘2동	맑음	58	14	10	18	8	84	4	20	22	24
8009	행복한 떡집 앞(B지역)	주말	2010-09-18	19시~20시까지	282475	534672	인천광역시 연수구 동춘2동	맑음	40	20	18	12	16	42	14	34	46	26
8011	B지점 : 가좌시장 입구	주중	2010-09-08	12시~13시까지	283743	544474	인천광역시 서구 가좌2동	맑음	0	18	27	21	21	0	54	84	90	48
8011	B지점 : 가좌시장 입구	주중	2010-09-08	19시~20시까지	283743	544474	인천광역시 서구 가좌2동	맑음	69	48	60	57	21	75	93	153	117	39
8011	B지점 : 가좌시장 입구	주말	2010-09-04	12시~13시까지	283743	544474	인천광역시 서구 가좌2동	맑음	42	42	39	42	39	66	54	105	96	54
8011	B지점 : 가좌시장 입구	주말	2010-09-04	19시~20시까지	283743	544474	인천광역시 서구 가좌2동	맑음	39	42	48	36	27	51	81	135	111	45
8012	던킨도너츠 신포점(A지점)	주중	2010-10-14	12시~13시까지	278909	542015	인천광역시 중구 내동	맑음	0	44	40	30	15	0	90	41	52	20
8012	던킨도너츠 신포점(A지점)	주중	2010-10-14	19시~20시까지	278909	542015	인천광역시 중구 내동	맑음	36	50	66	24	20	96	326	126	48	15
8012	던킨도너츠 신포점(A지점)	주말	2010-09-18	12시~13시까지	278909	542015	인천광역시 중구 내동	맑음	96	185	43	24	12	178	268	134	53	18
8012	던킨도너츠 신포점(A지점)	주말	2010-09-18	19시~20시까지	278909	542015	인천광역시 중구 내동	맑음	36	83	55	77	62	43	80	50	42	34
8112	세숫대야냉면 앞(B지점)	주중	2010-11-04	12시~13시까지	279067	542601	인천광역시 동구 화평동	흐림	0	15	21	25	36	0	10	6	15	30
8112	세숫대야냉면 앞(B지점)	주중	2010-11-04	19시~20시까지	279067	542601	인천광역시 동구 화평동	흐림	3	13	13	12	60	2	7	3	9	14
8112	세숫대야냉면 앞(B지점)	주말	2010-11-06	12시~13시까지	279067	542601	인천광역시 동구 화평동	맑음	16	30	40	31	76	9	36	23	30	36
8112	세숫대야냉면 앞(B지점)	주말	2010-11-06	19시~20시까지	279067	542601	인천광역시 동구 화평동	맑음	4	13	20	20	36	7	5	10	34	145
8114	B지점: 드림시티 세븐7편의점앞	주중	2010-09-29	12시~13시까지	280704	533396	인천광역시 연수구 동춘1동	맑음	1	55	126	124	93	3	34	62	37	39
8114	B지점: 드림시티 세븐7편의점앞	주중	2010-09-29	19시~20시까지	280704	533396	인천광역시 연수구 동춘1동	맑음	48	26	33	26	17	41	24	24	19	9
8114	B지점: 드림시티 세븐7편의점앞	주말	2010-09-25	12시~13시까지	280704	533396	인천광역시 연수구 동춘1동	맑음	24	24	28	52	36	44	40	29	24	12
8114	B지점: 드림시티 세븐7편의점앞	주말	2010-09-25	19시~20시까지	280704	533396	인천광역시 연수구 동춘1동	맑음	24	32	29	35	29	21	29	38	36	26
8115	만수동 1020-2 신한은행 앞	주중	2010-09-30	12시~13시까지	288572	538719	인천광역시 남동구 만수6동	맑음	10	15	33	41	40	6	30	48	60	66
8115	만수동 1020-2 신한은행 앞	주중	2010-09-30	19시~20시까지	288572	538719	인천광역시 남동구 만수6동	맑음	24	32	58	40	38	20	50	35	87	70
8115	만수동 1020-2 신한은행 앞	주말	2010-10-02	12시~13시까지	288572	538719	인천광역시 남동구 만수6동	맑음	34	45	26	54	66	38	51	66	65	50
8115	만수동 1020-2 신한은행 앞	주말	2010-10-02	19시~20시까지	288572	538719	인천광역시 남동구 만수6동	맑음	21	36	55	80	62	29	50	60	72	66
8116	만수동 1019-3 만수6동 우체국 앞	주중	2010-09-30	12시~13시까지	288448	538720	인천광역시 남동구 만수6동	맑음	4	23	22	22	28	5	25	38	32	45
8116	만수동 1019-3 만수6동 우체국 앞	주중	2010-09-30	19시~20시까지	288448	538720	인천광역시 남동구 만수6동	맑음	30	16	47	33	25	18	25	39	65	48
8116	만수동 1019-3 만수6동 우체국 앞	주말	2010-10-02	12시~13시까지	288448	538720	인천광역시 남동구 만수6동	맑음	22	32	30	34	42	33	38	45	77	52
8116	만수동 1019-3 만수6동 우체국 앞	주말	2010-10-02	19시~20시까지	288448	538720	인천광역시 남동구 만수6동	맑음	38	55	58	75	44	20	61	52	58	52
8117	남동구 간석동 42-4 진메디칼센타 앞	주중	2010-10-14	12시~13시까지	286479	540991	인천광역시 남동구 간석2동	맑음	5	25	35	45	40	4	22	55	63	60
8117	남동구 간석동 42-4 진메디칼센타 앞	주중	2010-10-14	19시~20시까지	286479	540991	인천광역시 남동구 간석2동	맑음	10	30	44	50	56	8	40	60	75	78
8117	남동구 간석동 42-4 진메디칼센타 앞	주말	2010-10-09	12시~13시까지	286479	540991	인천광역시 남동구 간석2동	맑음	3	42	45	58	55	8	34	50	60	50
8117	남동구 간석동 42-4 진메디칼센타 앞	주말	2010-10-09	19시~20시까지	286479	540991	인천광역시 남동구 간석2동	맑음	8	30	54	38	50	10	35	74	75	66
8119	B-GM대우자동차	주중	2010-10-19	12시~13시까지	285942	540999	인천광역시 남동구 간석2동	맑음	6	28	64	28	40	2	36	16	32	56
8119	B-GM대우자동차	주중	2010-10-19	19시~20시까지	285942	540999	인천광역시 남동구 간석2동	맑음	12	48	28	60	80	52	40	28	20	60
8119	B-GM대우자동차	주말	2010-10-02	12시~13시까지	285942	540999	인천광역시 남동구 간석2동	흐림	54	24	24	30	64	12	8	12	20	36
8119	B-GM대우자동차	주말	2010-10-02	19시~20시까지	285942	540999	인천광역시 남동구 간석2동	흐림	12	80	36	54	80	2	48	12	30	30
8120	LG텔레콤 앞	주중	2010-09-14	12시~13시까지	285082	539118	인천광역시 남동구 구월3동	맑음	0	30	66	138	180	0	48	144	84	180
8120	LG텔레콤 앞	주중	2010-09-14	19시~20시까지	285082	539118	인천광역시 남동구 구월3동	맑음	84	132	168	144	192	138	114	102	114	186
8120	LG텔레콤 앞	주말	2010-09-04	12시~13시까지	285082	539118	인천광역시 남동구 구월3동	맑음	42	30	84	48	60	72	66	66	78	126
8120	LG텔레콤 앞	주말	2010-09-04	19시~20시까지	285082	539118	인천광역시 남동구 구월3동	맑음	132	198	286	165	242	209	143	253	154	209
8121	행복한 안경 앞	주중	2010-10-20	12시~13시까지	284734	540955	인천광역시 남동구 간석4동	흐림	12	42	30	36	102	72	72	102	78	156
8121	행복한 안경 앞	주중	2010-10-20	19시~20시까지	284734	540955	인천광역시 남동구 간석4동	흐림	162	78	114	126	138	126	156	108	126	186
8121	행복한 안경 앞	주말	2010-10-23	12시~13시까지	284734	540955	인천광역시 남동구 간석4동	맑음	36	108	66	96	156	66	144	126	108	120
8121	행복한 안경 앞	주말	2010-10-23	19시~20시까지	284734	540955	인천광역시 남동구 간석4동	맑음	72	138	102	150	168	102	162	96	168	192
8122	스위트번즈 앞	주중	2010-10-26	12시~13시까지	285528	539569	인천광역시 남동구 구월동	맑음	0	65	235	270	190	0	155	160	90	50
8122	스위트번즈 앞	주중	2010-10-26	19시~20시까지	285528	539569	인천광역시 남동구 구월동	맑음	15	90	185	180	115	5	130	175	105	65
8122	스위트번즈 앞	주말	2010-10-09	12시~13시까지	285528	539569	인천광역시 남동구 구월동	맑음	42	78	204	144	132	42	126	102	84	108
8122	스위트번즈 앞	주말	2010-10-09	19시~20시까지	285528	539569	인천광역시 남동구 구월동	맑음	18	96	168	90	90	42	120	144	60	42
8123	CGV 앞	주중	2010-10-26	12시~13시까지	285307	539629	인천광역시 남동구 구월3동	맑음	0	132	228	234	132	0	228	288	162	96
8123	CGV 앞	주중	2010-10-26	19시~20시까지	285307	539629	인천광역시 남동구 구월3동	맑음	48	162	126	102	66	78	258	144	54	66
8123	CGV 앞	주말	2010-10-09	12시~13시까지	285307	539629	인천광역시 남동구 구월3동	맑음	228	372	84	120	84	84	324	120	144	180
8123	CGV 앞	주말	2010-10-09	19시~20시까지	285307	539629	인천광역시 남동구 구월3동	맑음	24	312	150	72	54	150	378	156	114	54
8124	A지역 : 베스킨라빈 앞	주중	2010-10-12	12시~13시까지	282960	535494	인천광역시 연수구 연수2동	맑음	20	18	6	4	16	2	30	34	28	62
8124	A지역 : 베스킨라빈 앞	주중	2010-10-12	19시~20시까지	282960	535494	인천광역시 연수구 연수2동	맑음	48	14	20	8	16	64	40	24	14	16
8124	A지역 : 베스킨라빈 앞	주말	2010-10-16	12시~13시까지	282960	535494	인천광역시 연수구 연수2동	맑음	62	16	8	18	24	42	22	24	26	28
8124	A지역 : 베스킨라빈 앞	주말	2010-10-16	19시~20시까지	282960	535494	인천광역시 연수구 연수2동	맑음	66	16	36	38	34	58	12	42	66	56
8125	수협 문남 지점 앞(B지역)	주중	2010-10-13	12시~13시까지	283629	536638	인천광역시 연수구 연수1동	흐림	18	20	14	12	20	24	16	16	14	18
8125	수협 문남 지점 앞(B지역)	주중	2010-10-13	19시~20시까지	283629	536638	인천광역시 연수구 연수1동	흐림	42	56	18	20	18	66	52	20	16	10
8125	수협 문남 지점 앞(B지역)	주말	2010-10-09	12시~13시까지	283629	536638	인천광역시 연수구 연수1동	맑음	66	30	12	14	20	22	18	24	26	46
8125	수협 문남 지점 앞(B지역)	주말	2010-10-09	19시~20시까지	283629	536638	인천광역시 연수구 연수1동	맑음	60	72	14	26	54	24	42	32	14	22
8179	B지점 : 부평 지하상가 특07호 앞	주중	2010-07-01	12시~13시까지	287352	543993	인천광역시 부평구 부평1동	맑음	275	323	228	76	48	284	334	236	79	49
8179	B지점 : 부평 지하상가 특07호 앞	주중	2010-07-01	19시~20시까지	287352	543993	인천광역시 부평구 부평1동	맑음	280	319	205	85	45	295	325	212	70	52
8179	B지점 : 부평 지하상가 특07호 앞	주말	2010-07-10	12시~13시까지	287352	543993	인천광역시 부평구 부평1동	맑음	825	969	684	228	144	852	1002	708	237	147
8179	B지점 : 부평 지하상가 특07호 앞	주말	2010-07-10	19시~20시까지	287352	543993	인천광역시 부평구 부평1동	맑음	667	958	615	195	135	701	975	636	210	156
8226	A지점 : 부평 문화의 거리 입구(방성우 신경정신과의원	주중	2010-09-07	12시~13시까지	287288	544299	인천광역시 부평구 부평1동	맑음	68	54	33	61	62	81	85	93	125	75
8226	A지점 : 부평 문화의 거리 입구(방성우 신경정신과의원	주중	2010-09-07	19시~20시까지	287288	544299	인천광역시 부평구 부평1동	맑음	124	110	82	118	81	127	145	89	156	104
8226	A지점 : 부평 문화의 거리 입구(방성우 신경정신과의원	주말	2010-09-04	12시~13시까지	287288	544299	인천광역시 부평구 부평1동	맑음	232	176	58	32	29	241	183	62	36	37
8226	A지점 : 부평 문화의 거리 입구(방성우 신경정신과의원	주말	2010-09-04	19시~20시까지	287288	544299	인천광역시 부평구 부평1동	맑음	236	152	50	42	42	261	174	99	96	51
8236	B-수협은행 간석지점	주중	2010-09-16	12시~13시까지	284900	540285	인천광역시 남동구 간석1동	맑음	0	12	8	20	16	0	28	20	40	40
8236	B-수협은행 간석지점	주중	2010-09-16	19시~20시까지	284900	540285	인천광역시 남동구 간석1동	맑음	120	28	20	20	28	80	36	40	60	24
8236	B-수협은행 간석지점	주말	2010-09-04	12시~13시까지	284900	540285	인천광역시 남동구 간석1동	맑음	80	20	20	24	20	120	28	32	24	32
8236	B-수협은행 간석지점	주말	2010-09-04	19시~20시까지	284900	540285	인천광역시 남동구 간석1동	맑음	56	16	16	28	40	44	20	32	60	40
8237	A-만수1동 성당	주중	2010-09-30	12시~13시까지	288170	539816	인천광역시 남동구 만수동	맑음	0	12	24	60	84	0	6	24	24	24
8237	A-만수1동 성당	주중	2010-09-30	19시~20시까지	288170	539816	인천광역시 남동구 만수동	맑음	20	12	20	60	36	20	30	20	48	30
8237	A-만수1동 성당	주말	2010-09-18	12시~13시까지	288170	539816	인천광역시 남동구 만수동	맑음	36	20	52	60	64	32	24	24	68	44
8237	A-만수1동 성당	주말	2010-09-18	19시~20시까지	288170	539816	인천광역시 남동구 만수동	맑음	16	20	20	60	42	4	4	12	16	8
8238	B-정문학원 앞	주중	2010-09-30	12시~13시까지	287964	539422	인천광역시 남동구 만수1동	맑음	0	24	42	42	48	2	30	24	24	48
8238	B-정문학원 앞	주중	2010-09-30	19시~20시까지	287964	539422	인천광역시 남동구 만수1동	맑음	150	12	42	10	12	180	30	42	60	12
8238	B-정문학원 앞	주말	2010-09-18	12시~13시까지	287964	539422	인천광역시 남동구 만수1동	맑음	90	20	32	24	16	200	32	28	16	12
8238	B-정문학원 앞	주말	2010-09-18	19시~20시까지	287964	539422	인천광역시 남동구 만수1동	맑음	84	16	28	20	28	28	4	24	24	12
8239	B-세화빌딩 앞	주중	2010-10-06	12시~13시까지	285910	540610	인천광역시 남동구 간석2동	맑음	40	8	4	16	12	0	20	28	40	56
8239	B-세화빌딩 앞	주중	2010-10-06	19시~20시까지	285910	540610	인천광역시 남동구 간석2동	맑음	20	28	24	64	60	24	48	8	60	92
8239	B-세화빌딩 앞	주말	2010-10-16	12시~13시까지	285910	540610	인천광역시 남동구 간석2동	맑음	120	12	16	24	28	108	16	56	40	32
8239	B-세화빌딩 앞	주말	2010-10-16	19시~20시까지	285910	540610	인천광역시 남동구 간석2동	맑음	44	48	40	40	28	40	56	40	84	48
8240	소래종점 버스정류장 앞 	주중	2010-10-19	12시~13시까지	288631	533785	인천광역시 남동구 논현1동	맑음	7	25	50	35	38	2	34	85	50	40
8240	소래종점 버스정류장 앞 	주중	2010-10-19	19시~20시까지	288631	533785	인천광역시 남동구 논현1동	맑음	7	13	22	78	87	10	25	35	100	130
8240	소래종점 버스정류장 앞 	주말	2010-09-18	12시~13시까지	288631	533785	인천광역시 남동구 논현1동	맑음	13	24	45	81	250	15	45	60	110	300
8240	소래종점 버스정류장 앞 	주말	2010-09-18	19시~20시까지	288631	533785	인천광역시 남동구 논현1동	맑음	25	75	87	135	280	20	60	75	168	350
8241	A지역 : 송도소머리국밥	주중	2010-10-20	12시~13시까지	281040	535403	인천광역시 연수구 동춘1동	맑음	0	6	20	66	36	0	6	24	20	14
8241	A지역 : 송도소머리국밥	주중	2010-10-20	19시~20시까지	281040	535403	인천광역시 연수구 동춘1동	맑음	2	16	22	36	48	2	20	12	12	8
8241	A지역 : 송도소머리국밥	주말	2010-10-23	12시~13시까지	281040	535403	인천광역시 연수구 동춘1동	맑음	6	16	48	64	42	4	22	34	46	34
8241	A지역 : 송도소머리국밥	주말	2010-10-23	19시~20시까지	281040	535403	인천광역시 연수구 동춘1동	맑음	8	18	34	48	42	14	26	16	24	28
8242	A상권 : T-월드 앞	주중	2010-09-29	12시~13시까지	283396	535369	인천광역시 연수구 연수2동	맑음	42	6	4	2	14	16	12	32	12	60
8242	A상권 : T-월드 앞	주중	2010-09-29	19시~20시까지	283396	535369	인천광역시 연수구 연수2동	맑음	64	14	16	10	10	44	24	22	22	10
8242	A상권 : T-월드 앞	주말	2010-10-09	12시~13시까지	283396	535369	인천광역시 연수구 연수2동	맑음	62	18	8	6	10	32	14	18	16	24
8242	A상권 : T-월드 앞	주말	2010-10-09	19시~20시까지	283396	535369	인천광역시 연수구 연수2동	맑음	12	22	12	8	12	16	16	24	16	18
8243	B지점 : 올리비아하슬러 앞	주중	2010-09-29	12시~13시까지	283225	535513	인천광역시 연수구 연수2동	맑음	2	4	4	6	20	0	10	4	8	22
8243	B지점 : 올리비아하슬러 앞	주중	2010-09-29	19시~20시까지	283225	535513	인천광역시 연수구 연수2동	맑음	12	10	18	2	16	6	28	12	8	16
8243	B지점 : 올리비아하슬러 앞	주말	2010-10-09	12시~13시까지	283225	535513	인천광역시 연수구 연수2동	맑음	8	4	6	8	12	6	12	14	10	16
8243	B지점 : 올리비아하슬러 앞	주말	2010-10-09	19시~20시까지	283225	535513	인천광역시 연수구 연수2동	맑음	14	12	6	18	8	8	16	14	22	20
8345	A지점 : 부평지하상가 중심 R지점 (G동21호 점포)	주중	2010-09-08	12시~13시까지	287278	544052	인천광역시 부평구 부평1동	맑음	158	204	154	53	31	151	231	166	58	37
8345	A지점 : 부평지하상가 중심 R지점 (G동21호 점포)	주중	2010-09-08	19시~20시까지	287278	544052	인천광역시 부평구 부평1동	맑음	187	215	155	54	33	213	247	171	61	35
8345	A지점 : 부평지하상가 중심 R지점 (G동21호 점포)	주말	2010-09-18	12시~13시까지	287278	544052	인천광역시 부평구 부평1동	맑음	588	592	595	157	84	553	637	459	172	107
8345	A지점 : 부평지하상가 중심 R지점 (G동21호 점포)	주말	2010-09-18	19시~20시까지	287278	544052	인천광역시 부평구 부평1동	맑음	517	605	415	134	86	585	707	468	167	102
8611	A지점 : 기업은행 앞	주중	2010-09-15	12시~13시까지	282985	549917	인천광역시 서구 심곡동	맑음	0	21	57	57	21	0	51	120	132	75
8611	A지점 : 기업은행 앞	주중	2010-09-15	19시~20시까지	282985	549917	인천광역시 서구 심곡동	맑음	69	21	24	39	9	60	36	81	75	45
8611	A지점 : 기업은행 앞	주말	2010-09-18	12시~13시까지	282985	549917	인천광역시 서구 심곡동	맑음	45	39	51	57	21	39	66	90	81	54
8611	A지점 : 기업은행 앞	주말	2010-09-18	19시~20시까지	282985	549917	인천광역시 서구 심곡동	맑음	39	48	45	51	24	42	63	102	108	42
